instance,alpha,obj_value,time
MDG-a_1_100_m10,0.1,352.19,0.010181188583374023
MDG-a_1_100_m10,0.2,350.70000000000005,0.011132478713989258
MDG-a_1_100_m10,0.3,349.93999999999994,0.011980295181274414
MDG-a_1_100_m10,0.4,354.96000000000004,0.011938095092773438
MDG-a_1_100_m10,0.5,357.43999999999994,0.010251045227050781
MDG-a_1_100_m10,0.6,344.44000000000005,0.01031804084777832
MDG-a_1_100_m10,0.7,360.15,0.011102676391601562
MDG-a_1_100_m10,0.8,343.26999999999987,0.010108709335327148
MDG-a_1_100_m10,0.9,359.81,0.01104116439819336
MDG-a_1_100_m10,1,360.15,0.010646581649780273
MDG-a_1_100_m10,-1,354.96,0.010452747344970703
MDG-a_20_100_m10,0,348.67999999999995,0.010132789611816406
MDG-a_20_100_m10,0.1,343.54999999999995,0.011193037033081055
MDG-a_20_100_m10,0.2,341.1699999999999,0.012937784194946289
MDG-a_20_100_m10,0.3,345.1199999999999,0.010063648223876953
MDG-a_20_100_m10,0.4,335.09999999999997,0.0117645263671875
MDG-a_20_100_m10,0.5,345.12,0.012139081954956055
MDG-a_20_100_m10,0.6,339.6999999999999,0.012835264205932617
MDG-a_20_100_m10,0.7,340.86999999999995,0.010378837585449219
MDG-a_20_100_m10,0.8,343.55,0.010727882385253906
MDG-a_20_100_m10,0.9,337.4899999999999,0.010026216506958008
MDG-a_20_100_m10,1,334.02000000000004,0.010060548782348633
MDG-a_20_100_m10,-1,343.0799999999999,0.0101318359375
MDG-a_20_n500_m50,0,7583.9000000000015,0.024530887603759766
MDG-a_20_n500_m50,0.1,7556.09,0.06668376922607422
MDG-a_20_n500_m50,0.2,7589.140000000001,0.08895087242126465
MDG-a_20_n500_m50,0.3,7629.400000000005,0.12909555435180664
MDG-a_20_n500_m50,0.4,7586.659999999997,0.14662408828735352
MDG-a_20_n500_m50,0.5,7563.189999999997,0.19895076751708984
MDG-a_20_n500_m50,0.6,7541.750000000001,0.19022321701049805
MDG-a_20_n500_m50,0.7,7600.279999999999,0.18633413314819336
MDG-a_20_n500_m50,0.8,7483.659999999996,0.13823628425598145
MDG-a_20_n500_m50,0.9,7605.179999999998,0.18409132957458496
MDG-a_20_n500_m50,1,7599.650000000005,0.21802020072937012
MDG-a_20_n500_m50,-1,7510.669999999998,0.0710439682006836
MDG-a_2_n500_m50,0,7548.57,0.02894759178161621
MDG-a_2_n500_m50,0.1,7660.260000000003,0.09566617012023926
MDG-a_2_n500_m50,0.2,7531.350000000005,0.08857607841491699
MDG-a_2_n500_m50,0.3,7605.950000000004,0.14226794242858887
MDG-a_2_n500_m50,0.4,7474.610000000002,0.1294691562652588
MDG-a_2_n500_m50,0.5,7516.550000000002,0.22416901588439941
MDG-a_2_n500_m50,0.6,7599.769999999999,0.15108776092529297
MDG-a_2_n500_m50,0.7,7587.270000000001,0.20504403114318848
MDG-a_2_n500_m50,0.8,7550.639999999998,0.18981432914733887
MDG-a_2_n500_m50,0.9,7579.079999999999,0.17343616485595703
MDG-a_2_n500_m50,1,7627.650000000005,0.20623159408569336
MDG-a_2_n500_m50,-1,7510.33,0.04391646385192871
MDG-a_4_100_m10,0,348.22,0.010404825210571289
MDG-a_4_100_m10,0.1,345.79,0.010654926300048828
MDG-a_4_100_m10,0.2,352.44,0.011831045150756836
MDG-a_4_100_m10,0.3,347.69999999999993,0.011791467666625977
MDG-a_4_100_m10,0.4,343.65000000000003,0.011243820190429688
MDG-a_4_100_m10,0.5,349.81999999999994,0.011046171188354492
MDG-a_4_100_m10,0.6,349.35999999999996,0.012826919555664062
MDG-a_4_100_m10,0.7,335.53,0.011169672012329102
MDG-a_4_100_m10,0.8,345.82000000000005,0.01114964485168457
MDG-a_4_100_m10,0.9,349.3399999999999,0.01002955436706543
MDG-a_4_100_m10,1,346.7699999999999,0.011632680892944336
MDG-a_4_100_m10,-1,346.88,0.010591983795166016
MDG-a_5_n500_m50,0,7544.290000000003,0.013947248458862305
MDG-a_5_n500_m50,0.1,7664.100000000002,0.06134676933288574
MDG-a_5_n500_m50,0.2,7552.620000000001,0.09405398368835449
MDG-a_5_n500_m50,0.3,7502.030000000004,0.08908820152282715
MDG-a_5_n500_m50,0.4,7586.610000000001,0.1139979362487793
MDG-a_5_n500_m50,0.5,7509.500000000001,0.19245076179504395
MDG-a_5_n500_m50,0.6,7568.570000000002,0.1723802089691162
MDG-a_5_n500_m50,0.7,7463.729999999998,0.18351459503173828
MDG-a_5_n500_m50,0.8,7604.01,0.1769242286682129
MDG-a_5_n500_m50,0.9,7611.129999999997,0.21685147285461426
MDG-a_5_n500_m50,1,7614.5999999999985,0.21534466743469238
MDG-a_5_n500_m50,-1,7659.009999999998,0.2430408000946045
MDG-a_6_n500_m50,0,7592.750000000001,0.027751922607421875
MDG-a_6_n500_m50,0.1,7564.81,0.05256795883178711
MDG-a_6_n500_m50,0.2,7584.509999999998,0.08870315551757812
MDG-a_6_n500_m50,0.3,7678.22,0.2624671459197998
MDG-a_6_n500_m50,0.4,7563.450000000003,0.11526250839233398
MDG-a_6_n500_m50,0.5,7549.23,0.13381433486938477
MDG-a_6_n500_m50,0.6,7707.050000000003,0.23387789726257324
MDG-a_6_n500_m50,0.7,7462.5,0.19039297103881836
MDG-a_6_n500_m50,0.8,7608.9400000000005,0.20462346076965332
MDG-a_6_n500_m50,0.9,7545.259999999998,0.14268064498901367
MDG-a_6_n500_m50,1,7581.559999999999,0.19469046592712402
MDG-a_6_n500_m50,-1,7582.629999999998,0.18780779838562012
MDG-a_9_n500_m50,0,7532.010000000001,0.03283095359802246
MDG-a_9_n500_m50,0.1,7557.169999999998,0.06109356880187988
MDG-a_9_n500_m50,0.2,7598.480000000001,0.07590699195861816
MDG-a_9_n500_m50,0.3,7554.009999999998,0.15473008155822754
MDG-a_9_n500_m50,0.4,7520.790000000004,0.12035465240478516
MDG-a_9_n500_m50,0.5,7622.54,0.16193246841430664
MDG-a_9_n500_m50,0.6,7596.849999999997,0.16028428077697754
MDG-a_9_n500_m50,0.7,7589.919999999997,0.19646215438842773
MDG-a_9_n500_m50,0.8,7606.550000000005,0.18578124046325684
MDG-a_9_n500_m50,0.9,7621.070000000002,0.18187475204467773
MDG-a_9_n500_m50,1,7644.739999999998,0.2815737724304199
MDG-a_9_n500_m50,-1,7556.260000000001,0.12383842468261719
