path,alpha,iters,max_time,nsols,prop_time_grasp,local_search_before,local_search_after,random_pairs,obj_value,time_taken
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,False,None,7672.939999999999,5.264965057373047
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,True,2,7715.480000000006,5.056201934814453
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,False,2,7761.820000000006,5.5935962200164795
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,True,2,7698.5400000000045,5.500138759613037
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,False,2,7634.080000000002,5.211472272872925
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,True,3,7730.640000000002,5.408606052398682
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,False,3,7713.310000000003,5.11113977432251
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,True,3,7686.009999999999,5.153762340545654
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,False,3,7683.23,5.466595888137817
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,True,4,7693.020000000003,5.067388534545898
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,False,4,7716.310000000001,5.07496452331543
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,True,4,7755.89,5.716847658157349
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,False,4,7685.36,5.117440223693848
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,True,5,7767.460000000004,5.001615762710571
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,True,False,5,7707.910000000003,5.487457752227783
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,True,5,7735.400000000001,5.590165138244629
MDG-a_16_n500_m50.txt,0.1,999999,5,999999,0.1,False,False,5,7666.870000000001,5.329872369766235
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,True,None,7679.360000000003,5.167158603668213
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,False,None,7726.950000000002,5.039011478424072
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,True,None,7680.640000000001,5.003044605255127
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,False,None,7714.080000000002,5.11155891418457
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,True,2,7792.770000000003,5.800895929336548
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,False,2,7719.419999999999,5.768052577972412
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,True,2,7737.039999999997,5.3472185134887695
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,False,2,7682.6900000000005,5.241671800613403
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,True,3,7742.550000000001,5.3246307373046875
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,False,3,7688.230000000005,5.779839515686035
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,True,3,7703.339999999999,5.278112411499023
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,False,3,7640.62,5.235957860946655
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,True,4,7717.969999999998,5.649840831756592
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,False,4,7740.040000000004,5.139610767364502
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,True,4,7690.38,5.305246353149414
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,False,4,7653.260000000001,5.223595380783081
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,True,5,7706.920000000007,5.027620792388916
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,True,False,5,7738.760000000003,5.157014846801758
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,True,5,7708.580000000001,5.408509016036987
MDG-a_16_n500_m50.txt,0.1,999999,5,10,-1,False,False,5,7682.130000000004,5.254274845123291
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,True,None,7737.100000000007,5.980956792831421
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,True,False,None,7710.23,5.883143424987793
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,True,None,7685.399999999999,5.3352296352386475
MDG-a_16_n500_m50.txt,0.1,999999,5,20,-1,False,False,None,7684.069999999998,5.240201473236084
